code,name,x,y,Retail,Bus Stop Density,Catering,Student percentage,house hold language,Mobile Station Density,Multi-ethnic ratio,Multiple Faith Ratio,Social,Street Density,art count,Edu Count,bench count,bank atm count,Public transport rate,Population,Population Density,ImperviuosSurfaceRatio,BuildingCoverRatio,BuildingAge_averageyear,BuildingVolumn_sum,VacantHouse_count_flip,PopulationDifference,GSCP_flip,TCCR_flip,ThermalIntensity_avg
E01003582,Newham 002C,542759.9012,185723.4966,-1,-1,-1,-0.580800338,0.40408095,-0.885924113,-0.186119874,0.585750823,-1,0.23549732,-1,-1,-1,-1,0.150973556,-0.233554655,1.550869836,0.800994302,0.26403973,-0.063290855,-0.38838373,0.171378467,-0.1488254,0.613999045,0.08161847,0.075349666
E01003583,Newham 002D,543106.1616,185595.8565,-0.961538462,-0.744931164,-0.987179487,-0.504399213,0.760933248,-1,-0.104100946,0.782587319,-1,0.121322216,-1,-1,-1,-1,0.380464662,0.733933063,1.550869836,1.300449262,0.706586773,-1.268874001,-0.300720563,0.587223275,-0.191250805,0.613999045,0.71750731,0.513178062
E01003584,Newham 003B,542954.7706,185410.8084,-1,-1,-1,-0.76186666,-0.151042515,-1,-0.028391167,0.19908298,-1,-0.409469923,-1,-1,-1,-1,0.11748882,0.988369768,-0.637272536,-1.179976526,-0.820250615,-1.174531669,-0.229941932,0.33771639,-0.20412347,-2.114560449,-2.009695966,0.098830633
E01003585,Newham 004B,541465.049,185639.0408,-1,-1,-1,-0.61706148,0.801615012,-1,-0.362776025,0.684936902,-1,-0.238653961,-1,-1,-1,-1,0.194627788,-0.14874242,2.176053371,1.454810514,1.681513062,-1.97940913,-0.298746874,0.254547428,-0.121448323,0.613999045,0.878868029,1.026454203
E01003586,Newham 003C,542401.6053,185402.6435,-0.923076923,-0.748310388,-1,-0.550177316,0.619814485,-0.901591187,-0.148264984,0.594798385,-1,-0.493924955,-1,-1,-1,-0.925925926,0.350207732,0.526614266,0.45679865,-0.127327385,0.080900899,-1.391189283,-0.27309057,0.254547428,-0.198503011,0.189215759,-0.980225369,-0.05683517
E01003587,Newham 004C,541599.389,185163.6839,-1,-0.846433041,-1,-0.688722225,0.407339742,-0.639657283,-0.192429022,0.438000073,-1,-0.438058368,-1,-1,-1,-1,0.47971505,2.643778947,0.925686301,0.251049542,0.677978591,0.16871961,-0.028673562,0.005040543,-0.238934058,0.613999045,-0.76763899,0.098830633
E01003588,Newham 011D,541944.6716,185276.8498,-1,-1,-1,-0.612438916,0.696863302,-1,-0.56466877,0.714573101,-1,-0.038475283,-1,-1,-1,-1,0.337749703,0.02088205,2.176053371,1.401385257,2.348531054,-1.665189205,-0.209557607,0.420885352,-0.147193654,0.613999045,0.48241272,-0.05683517
E01003589,Newham 011E,541866.5949,184955.5038,-1,-0.909011264,-0.974358974,-0.628274522,0.767724043,-1,-0.362776025,0.569158694,-1,-0.374508636,-1,-1,-1,-1,0.302388091,0.862722012,0.769390417,1.153943519,0.25831518,-1.999309384,-0.260133591,0.254547428,-0.207386963,0.409093349,0.930349308,1.719981203
E01003590,Newham 003D,541958.1728,184773.9486,-1,-0.708760951,-1,-0.755725997,-0.051018114,-1,-0.186119874,0.005687407,-1,-0.333710542,-1,-1,-1,-1,0.430437644,-0.72986329,-0.637272536,-1.153949449,-0.722490717,0.254102558,-0.259132708,0.670392237,-0.115102643,-1.94020457,-1.211235775,0.098830633
E01003591,Newham 004D,541942.0566,185855.4084,-1,-0.315769712,-0.974358974,-0.601658057,0.565968747,-0.940758874,-0.388012618,0.480282748,-0.975460123,-0.25723645,-1,-0.857142857,-1,-1,0.549707972,1.739115107,0.613094533,1.4049988,1.194808482,-0.624728892,0.039477337,0.005040543,-0.181460327,0.613999045,0.662292903,-0.230366627
E01003592,Newham 022B,542158.8506,185582.7306,-1,-1,-1,-0.62411073,0.122151287,-0.866340269,-0.028391167,0.222362536,-0.975460123,-0.193448481,-1,-1,-1,-0.962962963,0.462505018,0.391542929,0.45679865,1.090366507,0.229434039,-0.815165603,-0.176604435,0.254547428,-0.165324169,0.613999045,-0.134242787,1.516335147
E01003593,Newham 027D,540629.0618,183400.152,-1,-0.77008761,-1,-0.708366516,0.074016342,-1,0.05362776,0.206306512,-0.987730061,-0.184395473,-1,-1,-0.947598253,-1,0.592260966,-0.663898218,0.613094533,0.763457527,0.050143647,0.327871099,-0.370978933,0.420885352,-0.092439499,0.32295366,-0.481109299,0.178155733
E01003594,Newham 026A,539955.4303,183128.4511,-1,-0.568335419,-1,-0.649068488,0.349207982,-0.620073439,0.255520505,0.334711464,-1,0.101488982,-1,-1,-1,-1,0.503656814,0.111976673,0.925686301,0.922446613,0.649243427,0.121143017,-0.272837872,0.171378467,-0.157890658,0.613999045,-0.2007054,0.957956324
E01003595,Newham 026B,540274.7436,182908.3722,-0.923076923,-0.458823529,-1,-0.685713292,0.128250888,-0.629375765,-0.211356467,0.011319213,-1,-0.073793925,-1,-1,-0.991266376,-1,0.576701621,-0.623062697,1.081982185,1.450923657,1.199115971,0.0194774,-0.22708958,0.171378467,-0.105674775,0.613999045,0.391588632,0.756269438
E01003596,Newham 016B,540365.7055,183080.0736,-1,-0.440175219,-1,-0.670410429,0.231675115,-1,-0.072555205,0.241319776,-1,0.162001191,-1,-1,-1,-1,0.473543176,0.155953387,0.925686301,0.793002429,0.905078825,-0.93555537,-0.225862424,0.420885352,-0.171488544,0.613999045,-0.253840319,1.994910626
E01003597,Newham 016C,540343.9529,183843.5768,-1,-0.860450563,-1,-0.796563797,0.43968438,-1,0.085173502,0.386828419,-1,-0.141870161,-1,-1,-1,-1,0.216715422,-0.356061217,1.238278068,1.126263042,0.942105334,-1.98412677,-0.301181366,0.83673016,-0.150819757,0.613999045,0.031078873,1.994910626
E01003598,Newham 021A,540524.4154,183724.1212,-1,-0.651939925,-1,-0.59654469,0.128974357,-1,-0.186119874,0.298352005,-1,-0.12257296,-1,-1,-1,-1,0.488284344,0.762203808,2.801236906,1.292474036,0.590393458,1.237461678,-0.310020849,0.33771639,-0.202129114,0.613999045,0.496607147,0.961875993
E01003599,Newham 022C,540256.5437,183593.2375,-1,-1,-1,-0.489750758,0.382360308,-1,-0.09148265,0.463584472,-1,-0.385586659,-1,-1,-1,-1,0.258024214,-0.161307196,0.45679865,0.510876547,-0.179312129,-0.124828502,-0.335237822,0.33771639,-0.119272661,0.613999045,-0.261493633,1.529102437
E01003600,Newham 021B,540976.8212,183449.0357,-1,-0.658948686,-0.987179487,-0.695743597,0.212374285,-1,-0.072555205,0.12672096,-1,-0.392495533,-1,-1,-1,-1,0.540954099,0.900416339,1.394573952,0.991127431,0.354554348,1.238379475,-0.22127752,0.504054313,-0.210287845,0.613999045,0.031301843,0.961875993
E01003601,Newham 028A,540272.1468,183344.9563,-0.884615385,-0.681476846,-0.987179487,-0.679825123,0.03987095,-0.737086903,-0.022082019,0.23896344,-0.963190184,-0.502858845,-1,-1,-1,-0.925925926,0.295142689,1.54750228,-0.637272536,0.160491084,-0.144192816,-0.460586332,0.130136548,0.33771639,0.150328093,-0.739940679,-0.467086729,1.533106441
E01003602,Newham 026C,541105.0316,182267.6021,-0.923076923,-0.580350438,-1,-0.477399692,0.302318514,-0.712607099,-0.072555205,0.462179894,-0.987730061,0.032400238,-1,-1,-1,-1,0.580770988,1.267936024,1.238278068,0.574731966,0.447179018,-1.122955739,-0.262077551,0.420885352,-0.213732643,0.613999045,-1.243153421,-0.246049965
E01003603,Newham 028B,540759.4588,182573.5423,-1,-0.691614518,-1,-0.670865737,0.191501936,-1,0.135646688,0.415067575,-0.987730061,-0.131089934,-1,-1,-0.956331878,-1,0.274150417,0.463790388,-0.168384885,0.7352569,0.388700234,-1.928498723,0.07096552,0.33771639,0.03610585,0.561952066,-0.634739951,-0.177069629
E01003604,Newham 031D,541436.7872,182542.6086,-1,-0.943429287,-0.974358974,-0.656840317,0.17971468,-1,-0.09148265,0.384693844,-1,0.070220369,-1,-1,-1,-1,0.329530339,2.119199568,0.144206882,0.602773236,-0.179730982,-0.77140988,-0.149527736,0.33771639,-0.228599665,0.121135111,0.037632403,0.179653154
E01003605,Newham 028C,541095.2225,181929.6713,-1,-0.646433041,-0.987179487,-0.712729406,0.282201954,-1,-0.38170347,0.312006451,-1,0.008278737,-1,-1,-1,-1,0.445931693,1.560067056,1.70716572,1.178437449,0.778913753,-0.857695199,-0.214083053,0.171378467,-0.162967202,0.613999045,0.467354901,1.898790141
E01003606,Newham 022D,541302.1425,183054.0158,-1,-0.771714643,-1,0,0,-1,0,0,-1,-0.007683145,-1,-1,-0.973799127,-0.962962963,0,1.801938985,0.613094533,0.803988534,0.696236515,-1.177860227,-0.080631954,0.83673016,-0.218446577,0.613999045,0.110092156,1.333619857
E01003607,Newham 026D,541005.6058,183107.6035,-1,-0.402753442,-0.987179487,-0.714213038,0.318017868,-1,0.444794953,0.426423172,-1,-0.053126861,-1,-1,-1,-1,0.601002653,0.137106224,0.613094533,0.355276992,0.005099163,0.1039784,-0.319293058,0.504054313,-0.156077606,0.613999045,-1.009853576,0.592379091
E01003608,Newham 028D,540699.9634,182921.8617,-1,-1,-1,-0.774583794,0.171709235,-1,0.23659306,0.361059317,-1,0.134127457,-1,-1,-1,-1,0.423083027,1.431278106,2.176053371,1.361172747,1.231760838,-1.937768032,-0.280615362,0.254547428,-0.142298415,0.613999045,0.313158394,1.898790141
E01003609,Newham 037A,541190.6289,182714.2201,-1,-0.851689612,-0.961538462,0,0,-0.989718482,0,0,-0.975460123,-0.711494937,-0.810810811,-1,-0.484716157,-1,0,5.282381814,-1.262456071,-0.16564853,-0.656581529,2.088168339,3.353651131,0.83673016,-0.486778195,0.209032924,0.918815474,-1.070427516
E01003611,Newham 037C,541973.9166,179973.9821,-1,-0.415894869,-0.987179487,-0.678960629,-0.04990486,-0.934883721,-0.135646688,0.091140775,-0.987730061,-0.14758785,-0.972972973,-0.857142857,-1,-0.962962963,0.538606598,0.218777265,0.300502766,0.852694046,-0.286400598,1.318450052,-0.207734216,-0.16129738,0.137999343,0.613999045,-0.27285978,-2.260394726
E01003615,Newham 013C,543213.2178,179942.7302,-1,-0.884105131,-0.987179487,-0.674907956,0.172135858,-0.682741738,-0.110410095,0.033887462,-1,-0.104466945,-1,-1,-1,-0.962962963,0.56177846,0.11825906,1.081982185,0.915160171,0.569664917,-0.334356465,-0.304043627,0.088209505,-0.191613415,0.613999045,-0.241589599,2.034114734
E01003616,Newham 012A,538978.542,185417.6515,-0.923076923,-0.827909887,-0.961538462,-0.70744788,0.155505346,-1,-0.116719243,0.109160645,-0.975460123,-0.083918999,-0.972972973,-1,-0.991266376,-0.925925926,0.415828513,0.052293989,0.300502766,1.151388239,0.46319499,0.593208593,-0.150893627,0.005040543,0.36263642,0.613999045,0.108479257,0.793738616
E01003617,Newham 012B,538954.4147,185116.2323,-0.346153846,-0.677346683,-0.782051282,0,0,-0.810526316,0,0,-0.938650307,-0.239726027,-0.945945946,-1,-0.965065502,-0.666666667,0,3.661525767,0.45679865,1.707626288,1.169624412,1.323466673,0.829217154,0.83673016,0.509312285,0.613999045,0.399428557,1.678806409
E01003618,Newham 012C,538879.0743,184682.7103,-1,-0.688110138,-0.974358974,-0.604010445,0.280967207,-0.69498164,0.488958991,0.110510046,-0.975460123,0.094580107,-1,-0.857142857,-0.982532751,-0.925925926,0.643292883,1.211394534,0.45679865,1.711641821,1.195340788,-1.441643658,0.095939704,-0.078128419,0.370976457,0.613999045,0.364198462,1.124421756
E01003619,Newham 012D,539278.264,184470.879,-0.961538462,-0.852565707,-0.923076923,-0.605032959,0.025265816,-0.634761322,-0.041009464,-0.094377089,-0.938650307,-0.349791543,-0.972972973,-0.714285714,-0.886462882,-1,0.658398703,1.66058526,-0.168384885,1.645327497,1.227618747,1.514750906,1.023144062,-0.410804265,0.709291862,0.613999045,0.407556163,0.967802049
E01003621,Newham 023C,538905.0767,184083.5303,-1,-1,-1,-0.640416451,0.754243999,-1,-0.205047319,0.823370258,-1,0.056164384,-1,-1,-1,-1,0.400161661,-0.305802115,2.332349254,1.432807412,1.009470364,-1.175255962,-0.381618685,0.587223275,-0.161335455,0.613999045,0.503340831,1.625392052
E01003622,Newham 023D,543048.8279,183798.6946,-1,-0.741051314,-0.974358974,-0.576977261,0.509863287,-0.979926561,-0.34384858,0.647673341,-0.963190184,-0.320845742,-1,-1,-1,-0.962962963,0.304252902,-0.010529889,-0.480976653,-0.69393493,-0.667510016,-0.228955464,-0.262574689,0.420885352,-0.11782222,-1.761439505,-0.988641825,1.244919416
E01003623,Newham 023E,543369.9303,183859.1661,-1,-0.816145181,-1,-0.547618052,0.353173454,-1,-0.56466877,0.585410492,-1,-0.54681358,-1,-1,-1,-1,0.217798131,0.394684123,-0.480976653,-0.472713262,-0.5894446,-0.012335852,-0.194937445,0.587223275,-0.132870547,-1.740005598,0.158793704,1.506490171
E01003624,Newham 024E,543484.9472,183466.5157,-1,-0.824780976,-1,-0.655921495,0.312324578,-1,-0.249211356,0.598050777,-1,-0.3112567,-1,-1,-1,-1,0.267874256,-0.302660921,0.300502766,-0.055381297,-0.093447263,-0.550149539,-0.312361198,0.670392237,-0.120360492,-1.407000884,0.075572398,1.784849644
E01003625,Newham 015A,543071.9926,183336.2079,-1,-1,-1,-0.655020371,0.632071884,-1,-0.041009464,0.63995624,-1,-0.475759381,-1,-1,-1,-1,0.33384835,-0.101624512,-0.79356842,-0.413552343,-0.724789023,-0.678975355,-0.120026454,0.504054313,-0.123986595,-1.979833027,0.250280697,-1.991431643
E01003626,Newham 015B,543232.059,184519.9257,-1,-1,-1,-0.598479751,0.901820888,-0.95250918,-0.205047319,0.805622545,-1,-0.027754616,-1,-1,-1,-1,0.266144773,-0.607356728,0.769390417,1.359360954,-0.09529168,-1.363580117,-0.389503531,0.33771639,-0.123261374,0.613999045,0.383848845,1.231404353
E01003627,Newham 015C,542843.7829,184409.4298,-1,-1,-1,-0.68653056,0.814501076,-1,-0.331230284,0.549833525,-1,0.211494937,-1,-1,-1,-1,0.440408148,-0.37490838,1.863461603,1.293451128,0.539079185,-1.090998059,-0.384391759,0.504054313,-0.162423286,0.613999045,0.313663523,1.231404353
E01003628,Newham 015D,542852.0031,184156.7272,-1,-1,-1,-0.572131141,0.868824379,-1,-0.425867508,0.884265107,-1,0.357474687,-1,-1,-1,-1,0.256825611,-0.136177645,1.394573952,1.281978277,0.387137136,-1.155326236,-0.366060401,0.670392237,-0.149006705,0.613999045,0.548371938,1.278609523
E01003629,Newham 015E,543027.954,184036.3686,-1,-1,-1,-0.633670405,0.833182153,-1,-0.482649842,0.710199935,-1,-0.104169148,-1,-1,-1,-1,0.5775375,-0.167589583,2.488645138,1.451640392,0.87652673,-1.595680892,-0.395525346,0.33771639,-0.18508643,0.613999045,0.435905664,1.561550878
E01003630,Newham 021C,542673.3065,184031.939,-1,-0.520400501,-1,-0.780208635,0.101619506,-0.671481028,-0.072555205,0.108329943,-1,-0.04758785,-0.945945946,-1,-0.982532751,-0.925925926,0.666318497,1.355889453,1.70716572,1.144090155,1.422683687,0.148861969,-0.129392806,0.005040543,-0.221528764,0.613999045,0.292152856,0.394396954
E01003631,Newham 020A,539803.8986,183553.1782,-0.961538462,-0.84893617,-1,-0.610184758,0.072898974,-0.911383109,0.148264984,-0.016426413,-1,-0.207087552,-1,-1,-0.991266376,-1,0.592083387,0.331860245,0.144206882,0.662744994,-0.232713744,0.312356113,-0.265866373,-0.16129738,-0.159703709,0.613999045,0.138904034,1.294053566
E01003632,Newham 020B,539294.9898,183230.5636,-1,-1,-1,-0.701529551,0.267409169,-1,0.305993691,0.327594798,-1,0.086718285,-0.945945946,-1,-1,-1,0.646209874,2.194588221,1.238278068,1.273542228,1.019187836,-1.248770635,-0.119578865,0.088209505,-0.277552055,0.613999045,0.560043025,1.294053566
E01003633,Newham 020C,539657.893,183355.415,-0.961538462,-0.740175219,-1,-0.666917194,0.015595845,-1,-0.173501577,0.124762846,-1,-0.265455628,-1,-1,-0.956331878,-1,0.575772384,0.394684123,1.550869836,1.311944712,-0.1286221,1.293757919,-0.285517378,-0.327635304,-0.189256448,0.613999045,0.607477732,1.294053566
E01003634,Newham 020D,539383.8693,183585.2185,-1,-1,-1,-0.682568102,0.123467314,-1,0.05362776,0.292480255,-1,-0.375938058,-1,-1,-1,-1,0.446988748,0.476355164,0.45679865,0.69337932,-0.159311479,1.053960339,-0.302289604,0.420885352,-0.176383783,0.613999045,0.041756848,1.047397568
E01003635,Newham 016D,539080.4541,183758.5227,-1,-0.873842303,-1,-0.770039286,0.178695026,-1,0.015772871,0.227811151,-1,-0.626027397,-0.972972973,-1,-0.580786026,-0.962962963,0.477447829,0.730791869,-0.79356842,-1.445194023,-0.871920048,-0.524985775,-0.187513402,0.088209505,-0.174570731,-2.501861047,-2.620401269,1.12629234
E01003636,Newham 020E,539947.2674,184135.243,-1,-0.617146433,-1,-0.660272411,0.168064545,-0.9500612,0.154574132,0.22021205,-1,-0.396605122,-1,-1,-0.545851528,-0.962962963,0.382227511,0.771627389,-0.012089001,0.179225631,-0.126015144,0.910522682,-0.11995048,0.088209505,-0.17275768,0.613999045,-1.305066973,1.12629234
E01003637,Newham 021D,539388.1848,184006.9973,-1,-1,-1,-0.760689365,0.261201152,-1,0.488958991,0.248367197,-1,-0.095890411,-1,-1,-1,-1,0.454735442,0.554885011,1.70716572,1.338959217,1.414641076,-1.307347903,-0.234125492,0.33771639,-0.17910336,0.613999045,0.703241425,0.884907354
E01003638,Redbridge 017A,539846.5242,183767.5041,-0.961538462,-0.719274093,-1,-0.834415465,-0.171110842,-0.816891065,-0.615141956,0.252657051,-1,-0.36771888,-1,-1,-0.825327511,-0.962962963,-0.121535199,-0.371767186,-0.637272536,0.258795645,-0.262181527,0.469715096,-0.633078211,0.587223275,-0.026988341,0.613999045,-0.346647015,1.338325375
E01003639,Redbridge 013A,544262.9963,189347.6561,-1,-0.975844806,-1,-0.784196384,0.076564867,-0.995104039,-0.463722397,0.29038316,-1,-0.798094104,-1,-1,-1,-1,0.061495449,0.140247418,-1.262456071,-1.871342816,-1.312813052,0.810401865,-0.549043658,0.420885352,-0.139397533,-3.153131347,-0.254651636,0.445955646
E01003640,Redbridge 013B,544954.4315,189531.1988,-1,-0.97146433,-0.987179487,-0.713719142,-0.151391054,-1,-0.293375394,0.509702313,-1,-0.896366885,-1,-0.857142857,-0.965065502,-1,-0.173357558,0.086847122,-1.575047839,-2.670619778,-1.672382993,0.251140412,-0.123219041,0.587223275,0.101738313,-4.444178727,0.261686219,0.394115698
E01003641,Redbridge 013C,546763.5557,190420.4081,-1,-0.763829787,-1,-0.793836152,0.163280167,-1,-0.160883281,0.760035908,-1,-0.227754616,-1,-1,-1,-1,-0.075965748,-0.349778829,-0.637272536,-0.028433786,-0.684605369,0.112759792,-0.250314696,0.587223275,-0.143567551,0.481098782,0.332863896,1.836027274
E01003642,Redbridge 013D,545418.9861,188763.1579,-1,-1,-1,-0.728256299,0.124638968,-1,-0.123028391,0.556035359,-1,-0.415544967,-1,-1,-1,-1,0.060155607,-0.142460032,-0.637272536,-0.475753183,-0.646195717,0.233484733,-0.305597804,0.504054313,-0.154264555,-0.564503362,0.208071996,-0.177069629
E01003643,Redbridge 017B,545129.3096,188889.3096,-1,-0.812515645,-1,-0.778267581,0.084494397,-1,-0.438485804,0.50223771,-1,-0.040083383,-1,-1,-1,-1,-0.05824799,0.611426501,-0.012089001,0.429728292,-0.314435477,-0.224168023,-0.633078211,0.670392237,-0.114740033,0.613999045,0.277847121,1.338325375
E01003644,Redbridge 017C,544377.9716,188816.7819,-1,-0.920025031,-1,-0.714775449,0.111802611,-1,-0.444794953,0.656634333,-1,-0.04997022,-1,-1,-1,-1,-0.023049877,-0.685886575,-0.012089001,0.693046032,-0.309906563,-0.221774281,-0.633078211,0.587223275,-0.06850722,0.613999045,0.585776157,1.206043214
E01003645,Redbridge 017D,544095.7907,188410.3051,-0.961538462,-0.653817272,-0.987179487,-0.766884349,0.336015059,-0.980416157,-0.400630915,0.593832022,-1,-0.234961286,-1,-1,-1,-1,0.130552631,3.240605786,0.144206882,0.938136391,0.000255486,1.056745483,-0.633078211,0.504054313,-0.233132294,0.613999045,0.452029866,1.311432933
E01003646,Redbridge 012A,544540.9628,188414.151,-0.807692308,-0.755694618,-0.935897436,-0.709419946,0.256831856,-1,-0.444794953,0.441744601,-1,-0.299404407,-1,-1,-1,-1,-0.001414979,0.429237255,-0.168384885,0.748386194,-0.243224452,-0.045331197,-0.478861263,0.33771639,-0.152632808,0.613999045,0.514777799,0.848709915
E01003647,Redbridge 015A,542820.9874,188628.851,-1,-0.764205257,-1,-0.751749081,0.24277592,-0.630844553,-0.362776025,0.548911484,-1,-0.23710542,-0.972972973,-1,-0.930131004,-0.925925926,0.078642062,0.278459949,0.300502766,0.93225684,-0.108735215,0.426296788,-0.605839653,0.504054313,-0.140485363,0.613999045,0.660341826,1.61428018
E01003648,Redbridge 012B,543737.2678,188532.69,-1,-0.942302879,-1,-0.844907439,-0.331647043,-1,-0.470031546,0.419333397,-1,-0.12983919,-1,-1,-1,-1,-0.284836886,-1.034559097,-0.480976653,-0.184309965,-0.407889804,0.013593567,-0.633078211,0.420885352,-0.076665952,0.289557478,-0.03717542,0.818123467
E01003649,Redbridge 012C,543763.7331,189474.0617,-1,-0.932290363,-1,-0.695019339,-0.00022603,-1,-0.678233438,0.696283867,-1,-0.112269208,-1,-1,-1,-1,-0.324197547,-0.387473156,-0.168384885,0.195724787,-0.381483391,-0.135805436,-0.559126813,0.83673016,-0.110207404,0.613999045,0.401766447,0.880432577
E01003650,Redbridge 015B,543315.8368,189352.5134,-1,-0.870838548,-1,-0.721036317,-0.058453172,-1,-0.533123028,0.454474808,-1,-0.136986301,-1,-1,-1,-1,0.018753293,-0.723580902,-0.324680769,0.232018232,-0.287889071,-0.056726075,-0.633078211,0.587223275,-0.063249371,0.613999045,-0.030934632,1.622393326
E01003651,Redbridge 012D,543924.075,189063.1507,-1,-0.805256571,-1,-0.752904547,-0.110033166,-0.822276622,-0.520504732,0.540869784,-1,-0.138177487,-1,-1,-1,-1,-0.222991001,-0.808393137,-0.324680769,0.232271878,-0.340671048,-0.092513243,-0.509297362,0.83673016,-0.087906871,0.613999045,0.286952527,0.978026992
E01003652,Redbridge 015C,542972.1017,188897.2724,-1,-1,-1,-0.695388384,0.051245625,-1,-0.394321767,0.634527034,-1,-0.159916617,-1,-1,-1,-1,-0.07636661,-0.648192248,-0.168384885,0.056896194,-0.361640899,-0.235607495,-0.633078211,0.83673016,-0.083192937,0.613999045,-0.132496847,0.98561157
